Localidad,Especie,Tiempo,Time_2,Horas,Minutos,Minutos_Decimales,Horas_Decimales,Station
Agua Linda,Puma concolor,06:25:53,0.267974537,6,25,0.416666667,6.416666667,Lluvia
Las Fabricas,Urocyon cinereoargenteus,06:27:24,0.269027778,6,27,0.45,6.45,Lluvia
Valle Verde del Charco ,Leopardus wiedii,06:29:48,0.270694444,6,29,0.483333333,6.483333333,Seca
Las Dalias,Sylvilagus floridanus,06:30:38,0.271273148,6,30,0.5,6.5,Lluvia
La Tableta,Sylvilagus floridanus,06:31:20,0.271759259,6,31,0.516666667,6.516666667,Lluvia
Joya Oscura,Didelphis virginiana,06:32:02,0.27224537,6,32,0.533333333,6.533333333,Seca
La Tableta 2,Leopardus wiedii,06:33:11,0.273043981,6,33,0.55,6.55,Seca
Cerro del Pilón,Mazama temama,06:33:40,0.27337963,6,33,0.55,6.55,Seca
Casa de Piedra,Ursus americanus,06:35:23,0.274571759,6,35,0.583333333,6.583333333,Seca
Agua Linda,Mazama temama,06:35:57,0.274965278,6,35,0.583333333,6.583333333,Lluvia
Puerto de las Palomas,Sylvilagus floridanus,06:36:05,0.27505787,6,36,0.6,6.6,Lluvia
El Aguita 2,Puma concolor,06:36:13,0.275150463,6,36,0.6,6.6,Lluvia
El Aguita 2,Ursus americanus,06:37:56,0.276342593,6,37,0.616666667,6.616666667,Lluvia
Joya Oscura,Conepatus leuconotus,06:38:32,0.276759259,6,38,0.633333333,6.633333333,Lluvia
Agua Linda,Sylvilagus floridanus,06:39:40,0.277546296,6,39,0.65,6.65,Lluvia
Valle Verde del Charco ,Urocyon cinereoargenteus,06:40:22,0.278032407,6,40,0.666666667,6.666666667,Seca
Cerro del Pilón,Mazama temama,06:40:29,0.278113426,6,40,0.666666667,6.666666667,Lluvia
El Aguita 2,Leopardus pardalis,06:41:24,0.27875,6,41,0.683333333,6.683333333,Seca
La Corneta,Puma concolor,06:42:05,0.279224537,6,42,0.7,6.7,Lluvia
Agua Linda,Mazama temama,06:42:05,0.279224537,6,42,0.7,6.7,Lluvia
Puerto de las Palomas,Sylvilagus floridanus,06:42:16,0.279351852,6,42,0.7,6.7,Lluvia
La Tableta 2,Nasua narica,06:42:19,0.279386574,6,42,0.7,6.7,Lluvia
Puerto de las Palomas,Conepatus leuconotus,06:42:28,0.279490741,6,42,0.7,6.7,Seca
Puerto de las Palomas,Conepatus leuconotus,06:42:37,0.279594907,6,42,0.7,6.7,Lluvia
Puerto de las Palomas,Leopardus wiedii,06:43:02,0.279884259,6,43,0.716666667,6.716666667,Seca
Joya Oscura,Leopardus wiedii,06:43:24,0.280138889,6,43,0.716666667,6.716666667,Lluvia
Cerro del Pilón,Eira barbara,06:43:42,0.280347222,6,43,0.716666667,6.716666667,Seca
Cerro del Pilón,Mazama temama,06:44:53,0.281168981,6,44,0.733333333,6.733333333,Lluvia
Joya Oscura,Panthera onca,06:46:09,0.282048611,6,46,0.766666667,6.766666667,Lluvia
Agua Linda,Sylvilagus floridanus,06:46:47,0.282488426,6,46,0.766666667,6.766666667,Seca
La Tableta 2,Sylvilagus floridanus,06:46:56,0.282592593,6,46,0.766666667,6.766666667,Seca
Valle Verde del Charco ,Didelphis virginiana,06:47:36,0.283055556,6,47,0.783333333,6.783333333,Seca
La Tableta 2,Sylvilagus floridanus,06:47:41,0.283113426,6,47,0.783333333,6.783333333,Seca
La Perra,Urocyon cinereoargenteus,06:47:43,0.283136574,6,47,0.783333333,6.783333333,Seca
El agua de Simon,Didelphis virginiana,06:47:47,0.28318287,6,47,0.783333333,6.783333333,Lluvia
Joya Oscura,Ursus americanus,06:48:20,0.283564815,6,48,0.8,6.8,Lluvia
Las Dalias,Puma concolor,06:48:35,0.283738426,6,48,0.8,6.8,Lluvia
Puerto de las Palomas,Didelphis virginiana,06:49:29,0.284363426,6,49,0.816666667,6.816666667,Lluvia
El Salto,Leopardus wiedii,06:49:48,0.284583333,6,49,0.816666667,6.816666667,Lluvia
El Elefante,Conepatus leuconotus,06:50:40,0.285185185,6,50,0.833333333,6.833333333,Lluvia
Cerro del Pilón,Mazama temama,06:50:52,0.285324074,6,50,0.833333333,6.833333333,Seca
La Corneta,Mazama temama,06:52:04,0.286157407,6,52,0.866666667,6.866666667,Seca
Joya Oscura,Mazama temama,06:52:23,0.286377315,6,52,0.866666667,6.866666667,Lluvia
Valle Verde del Charco ,Didelphis virginiana,06:52:45,0.286631944,6,52,0.866666667,6.866666667,Lluvia
Puerto de las Palomas,Leopardus wiedii,06:54:29,0.287835648,6,54,0.9,6.9,Seca
El agua de Simon,Nasua narica,06:54:56,0.288148148,6,54,0.9,6.9,Seca
Cerro del Pilón,Ursus americanus,06:55:30,0.288541667,6,55,0.916666667,6.916666667,Lluvia
El Infiernillo,Ursus americanus,06:55:31,0.288553241,6,55,0.916666667,6.916666667,Lluvia
El agua de Simon,Ursus americanus,06:55:34,0.288587963,6,55,0.916666667,6.916666667,Lluvia
La Tableta,Sylvilagus floridanus,06:56:35,0.289293981,6,56,0.933333333,6.933333333,Lluvia
La Perra,Nasua narica,06:57:09,0.2896875,6,57,0.95,6.95,Lluvia
Agua Linda,Sylvilagus floridanus,06:57:48,0.290138889,6,57,0.95,6.95,Lluvia
Agua Linda,Ursus americanus,07:00:03,0.291701389,7,0,0,7,Lluvia
Las Dalias,Sylvilagus floridanus,07:01:52,0.292962963,7,1,0.016666667,7.016666667,Lluvia
Joya Oscura,Mazama temama,07:02:08,0.293148148,7,2,0.033333333,7.033333333,Lluvia
El Infiernillo,Ursus americanus,07:05:23,0.295405093,7,5,0.083333333,7.083333333,Lluvia
El Tigre,Nasua narica,07:05:35,0.295543981,7,5,0.083333333,7.083333333,Seca
Cerro del Pilón,Ursus americanus,07:06:10,0.295949074,7,6,0.1,7.1,Lluvia
Casa de Piedra,Didelphis virginiana,07:06:24,0.296111111,7,6,0.1,7.1,Seca
Esteban,Leopardus wiedii,07:06:29,0.296168981,7,6,0.1,7.1,Lluvia
El agua de Simon,Mazama temama,07:06:52,0.296435185,7,6,0.1,7.1,Seca
El Infiernillo,Mazama temama,07:07:11,0.296655093,7,7,0.116666667,7.116666667,Lluvia
El Tigre,Urocyon cinereoargenteus,07:07:30,0.296875,7,7,0.116666667,7.116666667,Seca
El Elefante,Sylvilagus floridanus,07:08:58,0.297893519,7,8,0.133333333,7.133333333,Lluvia
La Tableta 2,Sylvilagus floridanus,07:09:18,0.298125,7,9,0.15,7.15,Lluvia
Cerro del Pilón,Sylvilagus floridanus,07:10:10,0.298726852,7,10,0.166666667,7.166666667,Lluvia
La Tableta 2,Sylvilagus floridanus,07:10:34,0.29900463,7,10,0.166666667,7.166666667,Seca
Joya Oscura,Nasua narica,07:11:32,0.299675926,7,11,0.183333333,7.183333333,Seca
El Salto,Mazama temama,07:12:47,0.300543981,7,12,0.2,7.2,Seca
Las Dalias,Puma concolor,07:13:07,0.300775463,7,13,0.216666667,7.216666667,Lluvia
Agua Linda,Ursus americanus,07:13:14,0.300856481,7,13,0.216666667,7.216666667,Seca
El Aguita 2,Puma concolor,07:14:37,0.30181713,7,14,0.233333333,7.233333333,Seca
Puerto de las Palomas,Eira barbara,07:17:20,0.303703704,7,17,0.283333333,7.283333333,Lluvia
Puerto de las Palomas,Eira barbara,07:18:39,0.304618056,7,18,0.3,7.3,Seca
El agua de Simon,Didelphis virginiana,07:18:42,0.304652778,7,18,0.3,7.3,Seca
Puerto de las Palomas,Sylvilagus floridanus,07:18:48,0.304722222,7,18,0.3,7.3,Lluvia
Puerto de las Palomas,Ursus americanus,07:19:29,0.305196759,7,19,0.316666667,7.316666667,Lluvia
Agua Linda,Ursus americanus,07:21:29,0.306585648,7,21,0.35,7.35,Lluvia
Cerro del Pilón,Puma concolor,07:21:32,0.30662037,7,21,0.35,7.35,Seca
El agua de Simon,Sylvilagus floridanus,07:22:36,0.307361111,7,22,0.366666667,7.366666667,Lluvia
El Aguita,Urocyon cinereoargenteus,07:23:16,0.307824074,7,23,0.383333333,7.383333333,Lluvia
Puerto de las Palomas,Conepatus leuconotus,07:24:56,0.308981481,7,24,0.4,7.4,Seca
Agua Linda,Mazama temama,07:25:04,0.309074074,7,25,0.416666667,7.416666667,Seca
Agua Linda,Sylvilagus floridanus,07:25:11,0.309155093,7,25,0.416666667,7.416666667,Seca
La Tableta 2,Sylvilagus floridanus,07:25:25,0.30931713,7,25,0.416666667,7.416666667,Seca
El Infiernillo,Ursus americanus,07:25:31,0.309386574,7,25,0.416666667,7.416666667,Lluvia
Las Dalias,Mazama temama,07:26:22,0.309976852,7,26,0.433333333,7.433333333,Lluvia
El Aguita 2,Mazama temama,07:27:02,0.310439815,7,27,0.45,7.45,Lluvia
Cueva de Don Amador,Nasua narica,07:28:10,0.311226852,7,28,0.466666667,7.466666667,Lluvia
La Tableta 2,Sylvilagus floridanus,07:28:12,0.31125,7,28,0.466666667,7.466666667,Seca
Las Dalias,Puma concolor,07:29:33,0.3121875,7,29,0.483333333,7.483333333,Lluvia
Cerro del Pilón,Ursus americanus,07:30:39,0.312951389,7,30,0.5,7.5,Lluvia
Cerro del Pilón,Ursus americanus,07:32:22,0.314143519,7,32,0.533333333,7.533333333,Seca
Puerto de las Palomas,Urocyon cinereoargenteus,07:34:27,0.315590278,7,34,0.566666667,7.566666667,Lluvia
El Infiernillo,Mazama temama,07:34:53,0.315891204,7,34,0.566666667,7.566666667,Lluvia
Cerro del Pilón,Nasua narica,07:36:59,0.317349537,7,36,0.6,7.6,Lluvia
Joya Oscura 2,Nasua narica,07:37:30,0.317708333,7,37,0.616666667,7.616666667,Lluvia
Valle Verde del Charco ,Dasypus novemcinctus,07:37:45,0.317881944,7,37,0.616666667,7.616666667,Lluvia
Joya Oscura,Ursus americanus,07:40:00,0.319444444,7,40,0.666666667,7.666666667,Lluvia
Esteban,Leopardus pardalis,07:40:06,0.319513889,7,40,0.666666667,7.666666667,Seca
La Tableta 2,Sylvilagus floridanus,07:40:27,0.319756944,7,40,0.666666667,7.666666667,Seca
Cerro del Pilón,Ursus americanus,07:40:27,0.319756944,7,40,0.666666667,7.666666667,Seca
El agua de Simon,Leopardus pardalis,07:40:47,0.319988426,7,40,0.666666667,7.666666667,Lluvia
La Perra,Urocyon cinereoargenteus,07:41:39,0.320590278,7,41,0.683333333,7.683333333,Seca
Las Fabricas,Leopardus wiedii,07:43:42,0.322013889,7,43,0.716666667,7.716666667,Lluvia
Joya Oscura,Mazama temama,07:46:03,0.323645833,7,46,0.766666667,7.766666667,Lluvia
El agua de Simon,Mazama temama,07:46:17,0.32380787,7,46,0.766666667,7.766666667,Lluvia
Cerro del Pilón,Sylvilagus floridanus,07:47:43,0.324803241,7,47,0.783333333,7.783333333,Seca
Las Dalias,Mazama temama,07:48:18,0.325208333,7,48,0.8,7.8,Seca
La Corneta,Didelphis virginiana,07:48:23,0.325266204,7,48,0.8,7.8,Seca
Las Dalias,Mazama temama,07:48:29,0.325335648,7,48,0.8,7.8,Lluvia
Las Dalias,Puma concolor,07:49:06,0.325763889,7,49,0.816666667,7.816666667,Lluvia
La Tableta 2,Sylvilagus floridanus,07:50:40,0.326851852,7,50,0.833333333,7.833333333,Lluvia
Agua Linda,Urocyon cinereoargenteus,07:51:28,0.327407407,7,51,0.85,7.85,Seca
Puerto de las Palomas,Eira barbara,07:51:35,0.327488426,7,51,0.85,7.85,Lluvia
Esteban,Mazama temama,07:52:38,0.328217593,7,52,0.866666667,7.866666667,Seca
El Aguita 2,Puma concolor,07:52:53,0.328391204,7,52,0.866666667,7.866666667,Lluvia
Cerro del Pilón,Ursus americanus,07:54:33,0.329548611,7,54,0.9,7.9,Lluvia
Cañon del Diablo ,Puma concolor,07:54:39,0.329618056,7,54,0.9,7.9,Lluvia
El agua de Simon,Didelphis virginiana,07:55:28,0.330185185,7,55,0.916666667,7.916666667,Seca
Agua Linda,Mazama temama,07:55:35,0.330266204,7,55,0.916666667,7.916666667,Lluvia
Cerro del Pilón,Ursus americanus,07:55:41,0.330335648,7,55,0.916666667,7.916666667,Lluvia
Agua Linda,Ursus americanus,07:56:55,0.33119213,7,56,0.933333333,7.933333333,Lluvia
Esteban,Panthera onca,07:58:20,0.332175926,7,58,0.966666667,7.966666667,Seca
La Corneta,Ursus americanus,08:00:11,0.333460648,8,0,0,8,Lluvia
Puerto de las Palomas,Ursus americanus,08:00:23,0.333599537,8,0,0,8,Lluvia
Puerto de las Palomas,Ursus americanus,08:01:12,0.334166667,8,1,0.016666667,8.016666667,Lluvia
Esteban,Panthera onca,08:01:19,0.334247685,8,1,0.016666667,8.016666667,Seca
El Tigre,Leopardus pardalis,08:01:55,0.334664352,8,1,0.016666667,8.016666667,Seca
Esteban,Dasypus novemcinctus,08:02:27,0.335034722,8,2,0.033333333,8.033333333,Seca
Puerto de las Palomas,Conepatus leuconotus,08:03:04,0.335462963,8,3,0.05,8.05,Seca
Agua Linda,Puma concolor,08:03:44,0.335925926,8,3,0.05,8.05,Lluvia
Puerto de las Palomas,Ursus americanus,08:04:50,0.336689815,8,4,0.066666667,8.066666667,Seca
El Infiernillo,Ursus americanus,08:05:06,0.336875,8,5,0.083333333,8.083333333,Lluvia
Esteban,Leopardus wiedii,08:06:06,0.337569444,8,6,0.1,8.1,Lluvia
Valle Verde del Charco ,Ursus americanus,08:07:24,0.338472222,8,7,0.116666667,8.116666667,Lluvia
Joya Oscura 2,Ursus americanus,08:07:39,0.338645833,8,7,0.116666667,8.116666667,Lluvia
El Salto,Leopardus wiedii,08:07:56,0.338842593,8,7,0.116666667,8.116666667,Lluvia
El Elefante,Mazama temama,08:14:07,0.343136574,8,14,0.233333333,8.233333333,Seca
Esteban,Dasypus novemcinctus,08:15:03,0.343784722,8,15,0.25,8.25,Seca
Agua Linda,Mazama temama,08:15:25,0.344039352,8,15,0.25,8.25,Lluvia
Puerto de las Palomas,Eira barbara,08:17:12,0.345277778,8,17,0.283333333,8.283333333,Seca
El Salto,Mazama temama,08:17:55,0.345775463,8,17,0.283333333,8.283333333,Seca
Joya Oscura,Nasua narica,08:18:42,0.346319444,8,18,0.3,8.3,Lluvia
El Salto,Sylvilagus floridanus,08:18:58,0.34650463,8,18,0.3,8.3,Lluvia
Valle Verde del Charco ,Ursus americanus,08:19:30,0.346875,8,19,0.316666667,8.316666667,Seca
Las Dalias,Leopardus wiedii,08:20:33,0.347604167,8,20,0.333333333,8.333333333,Seca
El agua de Simon,Leopardus pardalis,08:20:44,0.347731481,8,20,0.333333333,8.333333333,Lluvia
Cerro del Pilón,Ursus americanus,08:22:00,0.348611111,8,22,0.366666667,8.366666667,Lluvia
El Elefante,Ursus americanus,08:22:41,0.349085648,8,22,0.366666667,8.366666667,Seca
Cerro del Pilón,Ursus americanus,08:22:53,0.349224537,8,22,0.366666667,8.366666667,Lluvia
Puerto de las Palomas,Eira barbara,08:22:55,0.349247685,8,22,0.366666667,8.366666667,Seca
Agua Linda,Mazama temama,08:25:00,0.350694444,8,25,0.416666667,8.416666667,Lluvia
El Salto,Conepatus leuconotus,08:26:01,0.351400463,8,26,0.433333333,8.433333333,Lluvia
El agua de Simon,Mazama temama,08:26:04,0.351435185,8,26,0.433333333,8.433333333,Lluvia
Valle Verde del Charco ,Ursus americanus,08:26:39,0.351840278,8,26,0.433333333,8.433333333,Seca
La Perra,Nasua narica,08:27:03,0.352118056,8,27,0.45,8.45,Seca
Casa de Piedra,Nasua narica,08:29:09,0.353576389,8,29,0.483333333,8.483333333,Lluvia
La Corneta,Mazama temama,08:29:26,0.353773148,8,29,0.483333333,8.483333333,Lluvia
Las Dalias,Puma concolor,08:29:44,0.353981481,8,29,0.483333333,8.483333333,Seca
Puerto de las Palomas,Eira barbara,08:31:14,0.355023148,8,31,0.516666667,8.516666667,Seca
Cañon del Diablo ,Ursus americanus,08:32:15,0.355729167,8,32,0.533333333,8.533333333,Lluvia
Puerto de las Palomas,Ursus americanus,08:32:22,0.355810185,8,32,0.533333333,8.533333333,Seca
La Corneta,Ursus americanus,08:33:43,0.356747685,8,33,0.55,8.55,Seca
Joya Oscura,Mazama temama,08:33:45,0.356770833,8,33,0.55,8.55,Lluvia
Agua Linda,Ursus americanus,08:34:56,0.357592593,8,34,0.566666667,8.566666667,Lluvia
Puerto de las Palomas,Eira barbara,08:35:53,0.358252315,8,35,0.583333333,8.583333333,Seca
Agua Linda,Mazama temama,08:36:19,0.358553241,8,36,0.6,8.6,Seca
Agua Linda,Ursus americanus,08:36:39,0.358784722,8,36,0.6,8.6,Lluvia
El agua de Simon,Puma concolor,08:36:39,0.358784722,8,36,0.6,8.6,Lluvia
La Corneta,Leopardus wiedii,08:39:18,0.360625,8,39,0.65,8.65,Lluvia
Cerro del Pilón,Leopardus wiedii,08:40:02,0.361134259,8,40,0.666666667,8.666666667,Lluvia
Puerto de las Palomas,Eira barbara,08:41:11,0.36193287,8,41,0.683333333,8.683333333,Lluvia
Puerto de las Palomas,Sylvilagus floridanus,08:41:55,0.36244213,8,41,0.683333333,8.683333333,Lluvia
Joya Oscura,Mazama temama,08:44:35,0.364293981,8,44,0.733333333,8.733333333,Lluvia
El Tigre,Dicotyles tajacu,08:45:20,0.364814815,8,45,0.75,8.75,Seca
El Salto,Mazama temama,08:45:20,0.364814815,8,45,0.75,8.75,Seca
Joya Oscura,Leopardus wiedii,08:45:31,0.36494213,8,45,0.75,8.75,Lluvia
Joya Oscura,Mazama temama,08:46:24,0.365555556,8,46,0.766666667,8.766666667,Seca
Esteban,Panthera onca,08:47:04,0.366018519,8,47,0.783333333,8.783333333,Seca
Cerro del Pilón,Sylvilagus floridanus,08:47:32,0.366342593,8,47,0.783333333,8.783333333,Lluvia
Valle Verde del Charco ,Ursus americanus,08:49:25,0.367650463,8,49,0.816666667,8.816666667,Seca
El Elefante,Sylvilagus floridanus,08:49:50,0.367939815,8,49,0.816666667,8.816666667,Lluvia
El Aguita,Puma concolor,08:53:44,0.370648148,8,53,0.883333333,8.883333333,Seca
Agua Linda,Ursus americanus,08:55:39,0.371979167,8,55,0.916666667,8.916666667,Seca
La Corneta,Mazama temama,08:55:41,0.372002315,8,55,0.916666667,8.916666667,Seca
Esteban,Panthera onca,08:57:20,0.373148148,8,57,0.95,8.95,Lluvia
El Tigre,Leopardus pardalis,08:57:30,0.373263889,8,57,0.95,8.95,Seca
Casa de Piedra,Mazama temama,08:57:30,0.373263889,8,57,0.95,8.95,Lluvia
Agua Linda,Eira barbara,08:58:48,0.374166667,8,58,0.966666667,8.966666667,Seca
Joya Oscura 2,Ursus americanus,09:00:24,0.375277778,9,0,0,9,Seca
Puerto de las Palomas,Eira barbara,09:00:42,0.375486111,9,0,0,9,Seca
Puerto de las Palomas,Ursus americanus,09:02:19,0.376608796,9,2,0.033333333,9.033333333,Lluvia
Esteban,Nasua narica,09:03:22,0.377337963,9,3,0.05,9.05,Seca
Cerro del Pilón,Puma concolor,09:03:27,0.377395833,9,3,0.05,9.05,Lluvia
Casa de Piedra,Mazama temama,09:07:15,0.380034722,9,7,0.116666667,9.116666667,Lluvia
El Aguita,Ursus americanus,09:07:26,0.380162037,9,7,0.116666667,9.116666667,Lluvia
Joya Oscura 2,Ursus americanus,09:09:26,0.381550926,9,9,0.15,9.15,Seca
La Corneta,Ursus americanus,09:12:09,0.3834375,9,12,0.2,9.2,Seca
La Corneta,Dicotyles tajacu,09:12:31,0.38369213,9,12,0.2,9.2,Seca
Valle Verde del Charco ,Ursus americanus,09:13:42,0.384513889,9,13,0.216666667,9.216666667,Lluvia
Agua Linda,Ursus americanus,09:13:44,0.384537037,9,13,0.216666667,9.216666667,Lluvia
Puerto de las Palomas,Eira barbara,09:13:51,0.384618056,9,13,0.216666667,9.216666667,Lluvia
El Aguita,Ursus americanus,09:14:32,0.385092593,9,14,0.233333333,9.233333333,Lluvia
Casa de Piedra,Didelphis virginiana,09:16:01,0.386122685,9,16,0.266666667,9.266666667,Lluvia
El Aguita 2,Ursus americanus,09:16:28,0.386435185,9,16,0.266666667,9.266666667,Lluvia
El agua de Simon,Didelphis virginiana,09:16:40,0.386574074,9,16,0.266666667,9.266666667,Seca
Puerto de las Palomas,Puma concolor,09:17:01,0.38681713,9,17,0.283333333,9.283333333,Seca
Joya Oscura,Panthera onca,09:18:23,0.387766204,9,18,0.3,9.3,Lluvia
Esteban,Mazama temama,09:19:10,0.388310185,9,19,0.316666667,9.316666667,Seca
Puerto de las Palomas,Ursus americanus,09:19:14,0.388356481,9,19,0.316666667,9.316666667,Lluvia
Valle Verde del Charco ,Ursus americanus,09:19:39,0.388645833,9,19,0.316666667,9.316666667,Seca
Puerto de las Palomas,Eira barbara,09:19:46,0.388726852,9,19,0.316666667,9.316666667,Seca
Agua Linda,Ursus americanus,09:21:46,0.390115741,9,21,0.35,9.35,Lluvia
El Aguita 2,Mazama temama,09:23:23,0.391238426,9,23,0.383333333,9.383333333,Seca
Cañon del Diablo ,Puma concolor,09:23:32,0.391342593,9,23,0.383333333,9.383333333,Lluvia
Joya Oscura,Puma concolor,09:23:42,0.391458333,9,23,0.383333333,9.383333333,Lluvia
Valle Verde del Charco ,Ursus americanus,09:23:48,0.391527778,9,23,0.383333333,9.383333333,Lluvia
Las Dalias,Ursus americanus,09:23:49,0.391539352,9,23,0.383333333,9.383333333,Seca
Joya Oscura,Mazama temama,09:24:32,0.392037037,9,24,0.4,9.4,Lluvia
Agua Linda,Ursus americanus,09:25:58,0.393032407,9,25,0.416666667,9.416666667,Seca
La Perra,Nasua narica,09:27:50,0.394328704,9,27,0.45,9.45,Lluvia
Valle Verde del Charco ,Ursus americanus,09:28:26,0.39474537,9,28,0.466666667,9.466666667,Lluvia
Joya Oscura,Nasua narica,09:28:28,0.394768519,9,28,0.466666667,9.466666667,Lluvia
Agua Linda,Nasua narica,09:29:23,0.395405093,9,29,0.483333333,9.483333333,Lluvia
Puerto de las Palomas,Ursus americanus,09:29:40,0.395601852,9,29,0.483333333,9.483333333,Lluvia
Cañon del Diablo ,Mazama temama,09:30:53,0.396446759,9,30,0.5,9.5,Lluvia
El Aguita,Mazama temama,09:33:23,0.39818287,9,33,0.55,9.55,Lluvia
El Tigre,Dicotyles tajacu,09:33:43,0.398414352,9,33,0.55,9.55,Seca
Joya Oscura 2,Puma concolor,09:33:46,0.398449074,9,33,0.55,9.55,Lluvia
Joya Oscura,Didelphis virginiana,09:34:07,0.39869213,9,34,0.566666667,9.566666667,Lluvia
Joya Oscura,Mazama temama,09:34:10,0.398726852,9,34,0.566666667,9.566666667,Lluvia
Puerto de las Palomas,Ursus americanus,09:34:17,0.39880787,9,34,0.566666667,9.566666667,Seca
La Corneta,Mazama temama,09:35:03,0.399340278,9,35,0.583333333,9.583333333,Lluvia
Puerto de las Palomas,Eira barbara,09:35:24,0.399583333,9,35,0.583333333,9.583333333,Seca
Joya Oscura,Ursus americanus,09:36:40,0.400462963,9,36,0.6,9.6,Lluvia
Joya Oscura,Nasua narica,09:37:04,0.400740741,9,37,0.616666667,9.616666667,Lluvia
Esteban,Mazama temama,09:37:16,0.40087963,9,37,0.616666667,9.616666667,Seca
El Salto,Ursus americanus,09:39:11,0.402210648,9,39,0.65,9.65,Seca
Las Fabricas,Odocoileus virginianus,09:39:21,0.402326389,9,39,0.65,9.65,Lluvia
Agua Linda,Mazama temama,09:39:47,0.402627315,9,39,0.65,9.65,Seca
El Aguita 2,Mazama temama,09:41:03,0.403506944,9,41,0.683333333,9.683333333,Lluvia
La Corneta,Leopardus wiedii,09:41:29,0.40380787,9,41,0.683333333,9.683333333,Seca
El agua de Simon,Mazama temama,09:41:33,0.403854167,9,41,0.683333333,9.683333333,Seca
La Perra,Ursus americanus,09:43:04,0.404907407,9,43,0.716666667,9.716666667,Lluvia
Las Dalias,Mazama temama,09:43:42,0.405347222,9,43,0.716666667,9.716666667,Seca
Puerto de las Palomas,Ursus americanus,09:44:28,0.40587963,9,44,0.733333333,9.733333333,Lluvia
Puerto de las Palomas,Mazama temama,09:45:39,0.406701389,9,45,0.75,9.75,Lluvia
Agua Linda,Mazama temama,09:47:04,0.407685185,9,47,0.783333333,9.783333333,Lluvia
Joya Oscura,Ursus americanus,09:49:26,0.409328704,9,49,0.816666667,9.816666667,Lluvia
El Tigre,Puma concolor,09:51:52,0.411018519,9,51,0.85,9.85,Seca
Valle Verde del Charco ,Ursus americanus,09:54:40,0.412962963,9,54,0.9,9.9,Lluvia
El Tigre,Leopardus wiedii,09:55:35,0.413599537,9,55,0.916666667,9.916666667,Lluvia
El Salto,Ursus americanus,09:58:21,0.415520833,9,58,0.966666667,9.966666667,Seca
El Aguita 2,Dicotyles tajacu,09:59:22,0.416226852,9,59,0.983333333,9.983333333,Seca
El Elefante,Didelphis virginiana,09:59:22,0.416226852,9,59,0.983333333,9.983333333,Lluvia
Agua Linda,Ursus americanus,10:01:14,0.417523148,10,1,0.016666667,10.01666667,Lluvia
Agua Linda,Ursus americanus,10:04:41,0.419918981,10,4,0.066666667,10.06666667,Lluvia
Puerto de las Palomas,Ursus americanus,10:06:07,0.420914352,10,6,0.1,10.1,Lluvia
